1.234567901234568E-19	1.3265017667844523E-18	2.2193877551020406E-17	4.859633027522936E-17	0.8536363636363636
1.3031550068587109E-19	1.3371024734982332E-18	2.2193877551020406E-17	4.822935779816513E-17	0.8481818181818181
1.2482853223593962E-19	1.3229681978798588E-18	2.2193877551020406E-17	4.8688073394495406E-17	0.8545454545454546
1.6460905349794239E-19	1.3865724381625442E-18	2.2142857142857142E-17	4.6394495412844036E-17	0.8181818181818182
2.400548696844993E-19	1.4925795053003534E-18	2.2142857142857142E-17	4.2908256880733943E-17	0.7627272727272728
2.1947873799725656E-19	1.4643109540636041E-18	2.2142857142857142E-17	4.382568807339449E-17	0.7763636363636363
2.222222222222222E-19	1.4678445229681978E-18	2.2142857142857142E-17	4.364220183486238E-17	0.7745454545454545
2.208504801097394E-19	1.4678445229681978E-18	2.2142857142857142E-17	4.373394495412843E-17	0.7754545454545454
2.2770919067215366E-19	1.4749116607773853E-18	2.2142857142857142E-17	4.345871559633027E-17	0.770909090909091
1.2071330589849107E-19	1.3229681978798588E-18	2.2193877551020406E-17	4.877981651376146E-17	0.8563636363636363
2.414266117969822E-19	1.4961130742049469E-18	2.2142857142857142E-17	4.2908256880733943E-17	0.7609090909090909
2.2770919067215366E-19	1.4784452296819788E-18	2.2142857142857142E-17	4.345871559633027E-17	0.77
0.5020576131687243	0.1254416961130742	0.2683673469387755	0.06513761467889907	0.0
