0.18878504672897195	0.07253218884120172	0.0
0.15981308411214953	0.08540772532188841	0.0
0.1205607476635514	0.09785407725321889	0.0
0.19626168224299065	0.06824034334763948	0.0
0.2177570093457944	0.05450643776824034	0.0
0.1672897196261682	0.08240343347639485	0.0
0.13364485981308413	0.0944206008583691	0.0
0.11214953271028037	0.10042918454935622	0.0
0.18504672897196262	0.07467811158798282	0.0
0.19906542056074766	0.06652360515021459	0.0
0.2102803738317757	0.06437768240343347	0.0
0.21495327102803738	0.05493562231759657	0.0
0.18785046728971963	0.07296137339055794	0.0
0.14392523364485982	0.09098712446351931	0.0
