0.19945580086058512	0.14557289659135042	0.9412327751667225
0.1391552099027338	0.1148279008312572	0.9811944880533514
0.19945580086058512	0.15023122928227364	0.9388820861733915
0.19249804036544846	0.1409145639004272	0.9459341531533848
0.1391552099027338	0.1746874759096205	0.9529862201333782
0.19249804036544846	0.1148279008312572	0.9576875981200403
0.09485746808369688	0.1746874759096205	0.974142421073358
0.08963914771234437	0.16420622735504325	0.9811944880533514
0.14495334364868107	0.1409145639004272	0.9670903540933647
0.1391552099027338	0.17002914321869728	0.9553369091267092
0.15654961114057556	0.10620998535304928	0.9788437990600202
0.11097627989743021	0.18400414129146694	0.9623889761067026
0.08813163293839808	0.18400414129146694	0.974142421073358
0.11944155516651318	0.1385853975549656	0.9811944880533514
0.09485746808369688	0.15023122928227364	0.9858958660400136
0.050327800914822064	0.2096249710915446	0.9788437990600202
0.2655545255643837	0.136256231209504	0.9271286412067361
0.22264833584437413	0.11273165112034177	0.9482848421467159
0.15654961114057556	0.17002914321869728	0.9482848421467159
0.15654961114057556	0.11995206679127274	0.971791732080027
0.09485746808369688	0.16886456004596648	0.9788437990600202
0.2655545255643837	0.11273165112034177	0.9388820861733915
0.11944155516651318	0.2096249710915446	0.9482848421467159
