0.6813084112149531	0.6485981308411214	8.230000000419648E-17
0.7401869158878503	0.5747663551401869	8.200000000418119E-17
0.5130841121495326	0.7915887850467289	8.250000000420668E-17
0.5280373831775699	0.7803738317757009	8.250000000420668E-17
0.5327102803738316	0.7785046728971962	8.250000000420668E-17
0.7317757009345793	0.5859813084112149	8.200000000418119E-17
0.5392523364485979	0.7738317757009345	8.250000000420668E-17
0.5411214953271026	0.7654205607476635	8.200000000418119E-17
0.5551401869158877	0.7598130841121494	8.230000000419648E-17
0.48317757009345785	0.8093457943925233	8.240000000420159E-17
0.8065420560747661	0.49626168224299066	8.280000000422198E-17
0.6654205607476634	0.6598130841121495	8.200000000418119E-17
0.650467289719626	0.7	8.360000000426278E-17
0.6999999999999998	0.6280373831775701	8.230000000419648E-17
0.770093457943925	0.5336448598130841	8.200000000418119E-17
0.661682242990654	0.6644859813084112	8.200000000418119E-17
