4.16851441241685E-18	2.4674698795180727E-17	4.371345029239766E-17	1.2455403987408183E-16	0.7885714285714285
6.297117516629711E-18	2.5638554216867473E-17	4.3421052631578936E-17	1.1511017838405036E-16	0.7485714285714286
5.454545454545453E-18	2.3710843373493977E-17	4.3859649122807006E-17	1.2770199370409233E-16	0.8028571428571428
3.525498891352549E-18	2.346987951807229E-17	4.415204678362573E-17	1.339979013641133E-16	0.8285714285714285
6.80709534368071E-18	2.7325301204819277E-17	4.283625730994152E-17	1.0566631689401888E-16	0.7085714285714285
0.7117516629711752	0.7614457831325302	0.6491228070175438	0.6747114375655824	0.12971428571428573
0.8802660753880266	0.8096385542168676	0.6432748538011696	0.8447009443861491	0.10628571428571429
0.6629711751662971	0.6939759036144578	0.5862573099415205	0.6274921301154249	0.1702857142857143
0.7361419068736142	0.7228915662650602	0.5921052631578947	0.6998950682056664	0.16457142857142856
0.6762749445676275	0.7108433734939759	0.5979532163742689	0.6411332633788038	0.16314285714285712
0.6629711751662971	0.6578313253012049	0.5409356725146198	0.6306400839454355	0.19514285714285715
0.7871396895787139	0.8072289156626506	0.6739766081871345	0.7471143756558237	0.09857142857142856
0.6984478935698448	0.7156626506024096	0.5950292397660818	0.6631689401888773	0.16428571428571428
0.6629711751662971	0.708433734939759	0.6023391812865496	0.6285414480587618	0.16114285714285712
0.8780487804878049	0.8144578313253013	0.6491228070175438	0.8415529905561386	0.10085714285714285
0.6696230598669622	0.6578313253012049	0.5380116959064327	0.6369359916054564	0.1962857142857143
0.76940133037694	0.7975903614457832	0.6666666666666666	0.7292759706190975	0.10857142857142857
0.6696230598669622	0.6987951807228916	0.5891812865497076	0.6348373557187827	0.16885714285714284
0.7827050997782704	0.7975903614457832	0.6637426900584795	0.7418677859391396	0.10971428571428572
0.7006651884700665	0.7108433734939759	0.5906432748538012	0.665267576075551	0.16657142857142856
0.6651884700665188	0.6578313253012049	0.5394736842105262	0.633788037775446	0.19542857142857145
0.5521064301552107	0.5879518072289157	0.49707602339181284	0.5236096537250786	0.21085714285714285
0.5587583148558758	0.5879518072289157	0.4956140350877193	0.5299055613850997	0.21228571428571427
0.6740576496674058	0.708433734939759	0.5994152046783625	0.6379853095487933	0.16257142857142856
0.7871396895787139	0.7975903614457832	0.6622807017543859	0.7471143756558237	0.11
0.6385809312638581	0.6554216867469881	0.5482456140350876	0.6065057712486883	0.19057142857142859
0.6607538802660753	0.708433734939759	0.6038011695906432	0.6253934942287513	0.16085714285714284
0.6341463414634145	0.6554216867469881	0.5497076023391813	0.6012591815320042	0.18971428571428572
0.6829268292682926	0.7012048192771084	0.5847953216374269	0.6474291710388248	0.17085714285714285
0.6674057649667405	0.6963855421686747	0.5847953216374269	0.6327387198321092	0.17114285714285712
3.702882483370288E-18	2.3710843373493977E-17	4.400584795321637E-17	1.3189926547743967E-16	0.8200000000000001
0.7560975609756098	0.8048192771084338	0.6842105263157895	0.7166841552990557	0.09657142857142857
0.7605321507760533	0.8048192771084338	0.6827485380116959	0.7198321091290661	0.09685714285714286
0.671840354767184	0.6987951807228916	0.587719298245614	0.6369359916054564	0.16914285714285712
0.8004434589800443	0.8096385542168676	0.6695906432748537	0.7597061909758657	0.09999999999999999
0.8181818181818181	0.8168674698795182	0.6739766081871345	0.776495278069255	0.09228571428571429
0.7804878048780487	0.8072289156626506	0.6769005847953217	0.7387198321091291	0.098
0.6696230598669622	0.708433734939759	0.600877192982456	0.633788037775446	0.16199999999999998
0.6762749445676275	0.6963855421686747	0.5818713450292398	0.6411332633788038	0.1722857142857143
0.6807095343680709	0.6963855421686747	0.5804093567251462	0.646379853095488	0.17314285714285713
0.7937915742793791	0.7927710843373494	0.6549707602339181	0.7534102833158447	0.11485714285714287
0.7671840354767183	0.7951807228915664	0.6681286549707602	0.7271773347324239	0.10828571428571429
